termid,courseid,title,prof_string,all_listings_string,area,prereqs,descrip
"1144","009929","Biological Oceanography","Bess Ward","GEO 428","","College level chemistry  biology and physics.","Fundamentals of Biological Oceanography  with an emphasis on the ecosystem level. We will consider the organisms in the context of their chemical and physical environment; the properties of seawater  atmosphere and ocean dynamics that affect life in the ocean; primary production and marine food webs; global cycles of carbon and other elements; current research approaches. In addition to lectures by the professors  the course will delve deeply into the current and classic literature of oceanography and students will be expected to participate in seminar type presentations and discussions."
"1144","006999","Topics in Policy Analysis (Half-Term) - Economics of the Welfare State","Paul R. Krugman","WWS 594","","","All advanced countries have extensive \"welfare state\" programs that provide insurance against economic losses  support people with low incomes  etc.. But these programs vary widely in extent from the relatively small US welfare state  to the larger welfare states of much of Europe  to the generous programs of Scandinavia. At the same time  there is heated controversy about the effects of such programs. This course surveys welfare state programs  including health care systems  across various countries  analyzes the debates over their economic effects  and looks at the political economy of reform in the US and countries such as France."
"1144","012582","Hard-Boiled to Noir: American Crime Fiction and Film","Lee C. Mitchell","AMS 367","LA","","A study of the emergence during the high modernist period of two genres that might be considered at once eminently American  distinctively modernist  and brazenly vulgar. The subject matter may be louche  but writers thereby more directly engaged issues of social inequality (racial  sexual  and economic)  along with changing images of gender construction. As well they registered the impact of Freudian psychoanalysis on literary form  and in formal terms engaged the belatedness of narrative to event. Such fiction had tremendous appeal for cinema  and we will focus on the ways in which adaptation modified popular formulas."
"1144","005540","Brazilian Cinema","Bruno M. Carvalho","POR 319 LAS 319 VIS 346","LA","POR 208 or permission of instructor..","An introduction to the richness of Brazilian film  this course explores major cinematic movements: from the Cinema Novo  to critically acclaimed documentaries and more recent commercial successes like 'City of God'. Recurrent and emerging trends will be discussed (e.g. the destruction of the Amazon  urban violence  literary adaptation  musical expressions)."
"1144","004419","Techniques of Conducting","Michael J. Pratt","MUS 216","LA","MUS 105 or permission of instructor. Some background in music theory..","This course will focus on: 1) the building of a vocabulary  verbal and non-verbal  that will enable competent conducting 2) learning effective rehearsal technique and 3) developing an overview of stylistic concerns  as related to orchestral repertoire."
"1144","008761","Knowledge and Travel","Richard J. Martin","WRI 166","","","See the Princeton Writing Program website."
"1144","005818","Light  Camera  Action","Jason L. Puchalla","FRS 108","STN","","http://www.princeton.edu/pub/frs/ay201314/"
"1144","001223","Advanced Creative Writing (Poetry)","Geoffrey Nutter Tracy K. Smith","CWR 302","LA","Admission by application only and must have completed two 200-level poetry courses. Please visit the Creative Writing Program website for application information..","Advanced practice in the original composition of poetry for discussion in regularly scheduled workshop meetings. The curriculum allows the student to develop writing skills  provides an introduction to the possibilities of contemporary literature and offers perspective on the places of literature among the liberal arts."
"1144","008868","America and the Melting Pot","Karen E. Skinazi","WRI 158","","","See the Princeton Writing Program website."
"1144","009280","The Literature of Gastronomy","Daniela B. Antonucci Pietro Frassica","ITA 319","LA","Prerequisite: 200-level course in Italian is only required for Italian precept(s)..","This course studies Italian novels and short stories in English translation  works of visual art  and films which thematize food as reality and metaphor  examining how eating functions within ideological and mythological structures of modern society. Topics will include 'Futurist' cuisine as an aesthetic experience and a prophetic vision  writing during the war  and sublime and erotic cuisine."
"1144","008314","Race  Gender  and Representation","Renita L. Miller","WRI 103","","","See the Princeton Writing Program website"
"1144","000579","Renaissance and Baroque Architecture","Daniel R. McReynolds","ART 333 ARC 333","LA","","European architecture from 1420 to the mid-18th century with particular emphasis on its historical and social background. Various architectural styles - Renaissance  baroque  and rococo - are studied in terms of important architects and buildings especially of Italy  France  and England."
"1144","010693","Personal Identity","Mark Johnston","PHI 311","EC","","This course will focus on the conditions for personal identity over time  with implications for the beginning and end of life. We will investigate what it is rational to care about in caring about survival or continued existence  and whether our account of what it is rational to care about should change if we discover either that (1) there is no human soul or (2) no self or subject behind our various conscious acts."
"1144","010774","Latin American Studies Seminar - Economics of Latin American Populations","Marcos de Almeida Rangel","LAS 405","SA","The course will be taught in English..","This course will explore topics regarding \"everyday life\" from an economic perspective. Topics revolve around human behavior that arises at different ages and demographics from the perspective of Latin American cultural and institutional backgrounds. We study decisions of parents to have children and to \"invest\" in them  decisions of adolescents to use drugs and take other risks  the decision to marry (or not)  and issues related to investing (or not) in one's health. We shall explore how economists think about  theorize and analyze these questions of great importance to Latin American populations from an economic perspective."
"1144","006664","Intermediate/Advanced Spanish","Marta Albalá Pelegrín Kevin Bookhamer Amalia Lorena Camacho Guardado Paloma Moscardó-Vallés","SPA 107","","SPA 102 or 103 with a passing grade..","An intermediate/advanced language course that continues and reviews the introductory level Spanish  while further developing students' communication skills  both orally and in writing. This is achieved through communicative activities in and out of the classroom  as well as various types of materials  both audiovisual and written. By the end of the course  students should have a better command of the four basic language skills: listening comprehension  speaking  reading and writing. Students will also be qualified to take 200-level Spanish courses."
"1144","002716","Special Studies in the Nineteenth Century - Victorian Narratives: Ekphrasis  Icongraphy  Illustration","Deborah E. Nord","ENG 553","","","This seminar focuses on the relationship between written narrative and graphic representation. We look at a variety of forms--poetry  novel  essay  painting  illustration--with an eye to the profound interdependence of word and image in the art of the Victorian age. We consider the Pre-Raphaelites  illustrations of Dickens' novels  Julia Margaret Cameron's photographs  and William Morris' medievalism. Why do novelists include descriptions of paintings in their fiction? How does realist painting replicate and depart from the conventions of literary narrative? Why did photographers and painters so often depend on literary subjects?"
"1144","002589","Introduction to English Literature: 14th to 18th Century","Sophie G. Gee","ENG 200","LA","First-year students welcome. English 200 is a prerequisite for entrance into the Department of English..","An introduction to the leading figures of earlier English Literature  including Chaucer  Spenser  Shakespeare  Milton  Pope  and Swift; to literary history as a mode of inquiry; and to some of the questions that preoccupy English poetry  prose  and drama across four centuries: art  beauty  romance  desire  the will  the mind  God  sex  and death."
"1144","001479","Labor Economics/Industrial Relations Seminar","Will S. Dobbie","ECO 581","","","Drafts of papers  articles  and chapters of dissertations or books  prepared by graduate students  faculty members  or visiting scholars  are exposed to critical analysis by a series of seminars organized by field. The chief objectives are for the writers to receive the benefit of critical suggestions  for all participants to gain experience in criticism and uninhibited oral discussion  and for students and faculty members to become acquainted with the research work going on in the department. Third- and fourth-year graduate students are expected to attend; first-and second-year students and faculty members are invited to attend."
"1144","010275","Engineering Projects in Community Service (EPICS): Non-credit","Jay B. Benziger Elie R. Bou-Zeid Michael G. Littman Catherine A. Peters","EGR 250","","","In the Engineering Projects in Community Service (EPICS) program  students earn academic credit for their participation in multidisciplinary design teams that solve technology-based problems for local not-for-profit organizations. The teams are: multidisciplinary--drawing students from across engineering and around the university; vertically-integrated--maintaining a mix of sophomores through seniors each semester; and long-term--each student may participate in a project for up to six semesters. The continuity  technical depth  and disciplinary breadth of these teams enable delivery of projects of significant benefit to the community."
"1144","012333","Geological Constraints on the Global Carbon Cycle","John A. Higgins","GEO 534","","","This course explores global geochemical cycles through the use of simple numerical models. Topics covered range from box models of the geologic carbon and oxygen cycles  planetary thermostats  and atmospheric oxygenation  to box models of Cenozoic seawater chemistry (Mg and Ca)  to 1D diffusion-reaction modes of the dynamics of carbon and oxygen in sedimentary systems. Previous coursework in differential equations and MATLAB are highly desirable but not absolutely necessary."
"1144","012708","Topics in Nonlinear Analysis","Sergiu Klainerman","MAT 528","","A good knowledge of Geometry and PDEs..","This course covers current topics in Nonlinear Analysis. More specific details will be provided when the course is offered."
"1144","008651","Modern Regression and Time Series","René A. Carmona","ORF 505 FIN 505","","ORF 245 and MAT 202.","Heavy tailed distributions and copulas. Simple and multiple linear regressions. Nonlinear regression. Nonparametricegression and classification. Time series analysis: stationarity and classical linear models (AR  MA  ARMA  ..). Nonlinear and nonstationary time series models. State space systems  hidden Markov models and filtering."
"1144","005846","The Art of Deception","Clayton Marsh","FRS 122","LA","","See website"
"1144","004691","Studies in Later Persian Literature 1200 - 1800 A.D.","Michael Barry","NES 540 COM 540","","","Course acquaints students with the literature of the second great classical language of Islam and its legacy of epics  chronicles  lyric poems  mystical writings and imaginative tales from the traditional Persian-speaking world - including not only from present-day Iran  Afghanistan and Tajikistan but also from Anatolia  Central Asia and the Indian sub-continent. Continuation of NES 539. Treats the literature from 1200 to 1800."
"1144","008211","Mathematical Methods of Engineering Analysis II","Luigi Martinelli","MAE 502 APC 506","","","A complementary presentation of theory  analytical methods  and numerical methods. The objective is to impart a set of capabilities commonly used in the research areas represented in the Department and more broadly in engineering and the physical and biological sciences. Analytical methods are emphasized  but standard computational packages are made available and some assignments are designed to use them. Topics include Complex variables  PDE  Fourier and Laplace Transforms  and a brief introduction to numerical methods for ODE and PDE."
"1144","001783","Chemical Reaction Engineering","Sankaran Sundaresan","CBE 441","STN","CBE 341.","Introduction to chemical reaction engineering and reactor design in chemical and biological processes. Concepts of chemical kinetics for both homogeneous and heterogeneous reactions. Coupled transport and chemical/biological rate processes."
"1144","006518","Complex Organization (Half-Term)","Paul J. DiMaggio","SOC 542","","","Introduction to the study of complex organizations. Course goals are (1) to familiarize students with classic and recent organizational scholarship; (2) to enable students to apply critical insights from this research to empirical analyses involving organizations; (3) to provide a start on key readings for students planning to take a comprehensive examination in this field. Topics covered include: bureaucracy/pre-bureaucratic forms; contributions of the Carnegie School; economics of organizations & organizational networks; environments and organizational ecology; institutional theory; organizations/inequality; corporations/social change."
"1144","001481","Trade Workshop","Esteban A. Rossi-Hansberg","ECO 581","","","Drafts of papers  articles  and chapters of dissertations or books  prepared by graduate students  faculty members  or visiting scholars  are exposed to critical analysis by a series of seminars organized by field. The chief objectives are for the writers to receive the benefit of critical suggestions  for all participants to gain experience in criticism and uninhibited oral discussion  and for students and faculty members to become acquainted with the research work going on in the department. Third- and fourth-year graduate students are expected to attend; first-and second-year students and faculty members are invited to attend."
"1144","012135","Research Seminar in American Political History","Robert S. Wilentz","HIS 581","","","This course is an intensive research seminar on the political history of the United States from the Revolutionary era to the present. Students work closely with the instructor and with each other in defining and developing original research topics  and then in drafting and revising research papers. During open weeks  we cover readings that either discuss or exemplify changing trends in the writing of American political history. Emphasis falls on the history of formal politics and government  but topics may include matters such as political culture and the interplay of government and social movements."
"1144","005446","Research Seminar","","POL 595","","","Enrolled graduate students in residence will attend one of these seminars each year and present their research. First-year students sign up for 593; second-year students for 594; third-year students for 595; and fourth-year students for 596. The seminars are offered in four fields: political philosophy  comparative politics  American politics  and international relations."
"1144","009643","Austen  Bronte  Eliot: Abandoning the Marriage Plot","Deborah E. Nord","ENG 333 GSS 323","LA","","This course will consider the demands  opportunities  and constraints of the marriage plot in nineteenth-century fiction. We will read early and late novels by Jane Austen  Charlotte Brontë  and George Eliot with an eye to the evolution of the plot of courtship and marriage in the literary careers of each. How does each novelist deploy and yet rebel against literary and sexual convention? What kinds of experiments and departures from tradition does each novelist attempt in her later works and especially in what turns out to be her final novel?"
"1144","004466","Topics in History  Analysis  and Interpretation - Comparative Analysis","V. Kofi Agawu","MUS 431","LA","Music 206 or instructor's permission..","Evaluation of competing methods of analysis through direct comparison of multiple analyses of the same compositions. Methods include Schenkerian  topical  motivic  set-theoretic and hermeneutical. Compositions by J.S. Bach  Beethoven  Stravinsky and Bartok. Weekly analytical exercises."
"1144","008127","Leo Tolstoy  War and Peace  and the Tasks of Literature","Caryl Emerson","COM 415 SLA 415 RES 415","LA","Knowledge of Russian not expected or required for 415. Graduate students (and qualified undergraduates) taking Tolstoy under SLA 511 must have an excellent reading knowledge of Russian. SLA 511 meets Tuesday afternoons with its own syllabus  loosely coordinated with 415  but all 511 students are invited to sit in on undergraduate discussions Mon and Wed..","An introduction to Tolstoy through his select short fiction and/or drama  critical essays  and all of [War and Peace] in the context of various theories of the novel. Our thesis--which is open to debate--is that Tolstoy's radical ideas on narrative have their counterpart in his radical ideas on history and the self  which  taken together  offer a coherent view of the human condition at odds with most Russian writers and philosophers of his time."
"1144","005283","International Relations","Andrew Moravcsik","POL 240 WWS 312","SA","","This course is an introduction to the causes and nature of international conflict and cooperation. We critically examine various theories of international politics by drawing on examples drawn from international security  economic and legal affairs across different historical eras from 10 000 BC to the present. Topics include the causes of war  the pursuit of economic prosperity  the sources of international order and its breakdown  and the rise of challenges to national sovereignty  and such contemporary issues as international environmental politics  human rights promotion  global terrorism  and the future of US foreign policy."
"1144","006909","Topics in International Relations - Protection Against Weapons of Mass Destruction","Christopher F. Chyba","WWS 556","","","Since the collapse of the Soviet Union  the only significant security threats to the U.S. and its allies have been from nuclear  biological and chemical weapons. Historically  the US focus has oscillated between protection via nonproliferation and disarmament agreements  and via civil and missile defense. The course assesses the threats  both approaches to protection  and linkages made between policies on WMD and perceptions of \"conventional\" military threats."
"1144","000578","The Landscape of Allusion: Garden and Landscape Architecture  1450-1750","Daniel R. McReynolds","ART 332 ARC 332","LA","Recommended to have some previous study of history  philosophy  history of art or architecture  or literary criticism..","To understand Man's changing interpretations of Nature as seen in gardens and landscape architecture  pastoral poetry  and landscape painting."
"1144","005830","History and Cinema: Fascism in Film","Gaetana Marrone-Puglia","FRS 114","HA","","See website"
"1144","001004","Advanced Physical Chemistry: Chemical Dynamics and Thermodynamics","Chia-Ying Wang","CHM 406","STN","MAT 201 or equivalent. Some knowledge of thermodynamics is useful. This course is open to freshmen and sophomores only with instructor's permission..","This course is an introduction to statistical thermodynamics  kinetics  and molecular reaction dynamics. Following a review of classical thermodynamics  the statistical mechanics of molecular systems is developed. Discussions of transport properties  chemical kinetics  and reaction dynamics form the rest of the course."
"1144","004514","Current Topics in Theory and Analysis - Composition in--The Academy?","Barbara A. White","MUS 550","","","In this \"think tank \" participants take turns as leaders and learners. Each student invents an ideal teaching environment designed to nurture the creative and intellectual practice of sophisticated graduate composers. Designers take turns as faculty  practicing what they preach by leading substantive inquiry in areas that concern and entice them. The beta testers are charged with impersonating real-life graduate students and creating situations that challenge their colleagues."
"1144","012578","Observing the World","Leonard Barkan Daniel Garber","HUM 582 COM 588 PHI 581","","","In this seminar we will consider the different modalities of observation in the pre- and early modern world  including artistic  literary  philosophical  and scientific. A central problem will be the ways in which the world was transformed into concrete representations through language  visual art  and mathematics. Among the topics of interest to us will be perspective  early modern technologies of vision  observation and experiment  cosmology  travel narrative  and the rise of the scientific academy. Among those whose works we will consider are Alberti  Bacon  Berkeley  Descartes  Dante  Donne  Galileo  Leonardo  Milton  and Shakespeare."
"1144","001329","20th-Century Japanese Literature","Atsuko Ueda","EAS 544","","","Readings in selected texts in modern Japanese literature."
"1144","008015","Asset Pricing II: Stochastic Calculus and Advanced Derivatives","Birgit Rudloff","ORF 515 FIN 503","","","Course covers the pricing and hedging of advanced derivatives  including topics such as exotic options  greeks  interest rate derivatives and credit derivatives  as well as covering the basics of stochastic calculus necessary for finance. Designed for Masters students."
"1144","004204","Topics in Number Theory - Modular Forms and L-functions","Ana Caraiani","MAT 419","QR","Prerequisites: MAT 214 and 346 or equivalent. (e.g. Algebraic Number Theory with Skinner in Fall 2013).","Introduction to the theory of modular forms  with an emphasis on geometric aspects of the theory. Topics include modular curves and their moduli interpretation  q-expansions  elliptic curves  Hecke correspondences  the Eichler-Shimura relation."
"1144","002472","Building Real Systems","Andrew A. Houck Antoine Kahn","ELE 302","","ELE 206 and ELE 301. Permission of instructor..","Comprehensive  laboratory-based course in electronic system design and analysis. Covers formal methods for the design and analysis of moderately complex real-world electronic systems. Course is centered around a semester-long design project involving a computer-controlled vehicle designed and constructed by teams of two students. Integrates microprocessors  communications  and control."
"1144","004881","Intermediate Korean II","Ho Jung Choi","KOR 107","","KOR 105 or Permission of Instructor..","A continuation of KOR 105. Continued development of four skills (speaking  listening  reading  and writing) in Korean. Complex grammatical structures and irregularities will be taught while the basics are reviewed. Idiomatic expressions will be introduced; journals will be kept for writing practice."
"1144","005838","Life on Mars - or Maybe Not","Michael D. Lemonick Edwin L. Turner","FRS 118","SA","","See website"
"1144","005862","What Makes for a Meaningful Life? A Search","Ellen B. Chances","FRS 130","EM","","See website"
"1144","005604","Psychology of Language","Adele E. Goldberg","PSY 309 LIN 309","EC","","The cognitive processes underlying the use and understanding of language  and in learning to speak. Topics include speech production and perception  grammar and meaning  knowledge and words  and pragmatic aspects of language."
"1144","001089","Origins and Nature of English Vocabulary","Joshua T. Katz","CLA 208 ENG 240 LIN 208 TRA 208","LA","","The origins and nature of English vocabulary  from Proto-Indo-European prehistory to current slang via Beowulf. Emphasis on linguistic tools and methodology. Topics include the Greek and Latin elements of English  the Roman alphabet and spelling  social and regional variation  the matter of \"proper\" language  and the \"National Language\" debate."
"1144","002054","Algorithms and Data Structures","Kevin Wayne","COS 226","QR","COS 126  ISC 231-234  or approval by the COS placement officer..","This course surveys the most important algorithms and data structures in use on computers today. Particular emphasis is given to algorithms for sorting  searching  and string processing. Fundamental algorithms in a number of other areas are covered as well  including geometric algorithms  graph algorithms  and some numerical algorithms. The course will concentrate on developing implementations  understanding their performance characteristics  and estimating their potential effectiveness in applications."
"1144","010652","Race and Religion in America","Judith Weisenfeld","REL 377 AAS 376 AMS 378","SA","","This seminar examines the tangled and changing relationship between religion and constructions of race in American history. We will consider such topics as American interpretations of race in the Bible  religion and racial slavery  race and missions  religious resistance to the idea of race  and popular culture representations of racialized religion."
"1144","012577","Neuroeconomics","Yael Niv","NEU 525","","Students must have knowledge in at least one of: economics  neuroscience or psychology. We will also assume basic quantitative or technical background (e.g.  introductory statistics)  as one of our primary goals will be to develop a familiarity and facility with formal approaches to neuroeconomics..","This seminar focuses on the recent explosion of interest in understanding the neural basis of valuation and decision making  and the resulting marriage between the formal rigor of economics and the empirical basis of psychology and neuroscience  termed \"neuroeconomics\". We will approach the question of how the brain makes economic decisions from multiple perspectives  drawing on theoretical  behavioral  and neural data from economics  psychology  and neurobiology. Major topics include: decision under risk and uncertainty; the role of learning in evaluating options; choice mechanisms; and multiplayer interactions and social decision making."
"1144","011276","Contemporary Chinese Society and Culture","Everett Y. Zhang","EAS 220 ANT 333","SA","","This course surveys \"contemporary China.\" It begins with Maoist socialism between 1949 and 1978  and focuses on the tremendous changes of Chinese society and culture from 1978 to the present. Using ethnographies along with documentaries  this course seeks to demonstrate major trends and contradictions through people's lived experiences: decentralized social life under the state power  overall life improvement along with increasing inequality of consumer society  the rise of individual desire amidst conflicting memories of socialism  reinvention of traditions under transnational influences are some examples."
"1144","006879","Planning Methods","Thomas K. Wright","WWS 535","","","This course introduces a set of concepts and tools that are widely used in the practice of urban and regional planning. The focus is on developing an operational understanding of the models  techniques and data used in such applications as regional economic and demographic projections  cost-benefit analysis  and land use analysis. Emphasis is also placed on the limitations of the methods."
"1144","000736","Extragalactic Astronomy","Jenny E. Greene Michael A. Strauss","AST 522","","Undergraduate Physics and Math.","This course is an overview of cosmology and extragalactic astronomy  with an emphasis on the connection between theoretical ideas and observational data. The Big Bang model and the standard cosmological model will be emphasized  as well as the properties and evolution of galaxies  quasars  and clusters of galaxies."
"1144","002461","Information and Signals","Paul W. Cuff","ELE 201","STL","The prerequisite for this course is knowledge of elementary calculus..","Signals that carry information play a central role in technology and engineering---ranging from sound and images to MRI  communication  radar  and robotic control. This course teaches mathematical tools to analyze  manipulate  dissect  and preserve information signals. For example  many continuous signals can be perfectly represented through sampling (Nyquist theorem)  which leads to digital signals. A major focus of the course is the Fourier transform. We also study linear time-invariant systems  modulation  quantization  and stability (Laplace transform and z-transform). Lab design projects in Matlab include a \"Shazam\" music ID system."
"1144","001024","Biophysical Chemistry II","Jannette Carey","CHM 516","","Some background in chemistry and familiarity with basic biochemical terms is assumed  but there are no specific prerequisites..","Broad introduction to major contemporary techniques used to study structures  functions  and interactions of biological macromolecules  including quantitative theory of molecular interactions. Aims to convey to students with diverse backgrounds and interests the utility of various experimental methods for solving molecular problems. Emphasis is on applications  practical aspects  and experimental design  and on strengths and limitations of individual methods and complementarities among them."
"1144","002610","Spenser","Jeff Dolven","ENG 322","LA","","A seminar on the work of the poet's poet  Edmund Spenser. Emphasis will fall on his lurid  preacherly  confounding masterpiece The Faerie Queene  but we will also consider his early study of youth and ambition  The Shepheardes Calender; his sonnet sequence  The Amoretti; and selected other works. Exercises both in critical analysis and creative imitation."
"1144","012584","Crime and Punishment in American Culture","Daniel W. LaChance","AMS 329","SA","","Using social theory  fiction  legal writing  and historical case studies  this course will investigate how Americans have historically constructed  prosecuted  and punished crime in the past and how that history is relevant to a present in which the United States has the highest incarceration rate in the world. Looking through many lenses--from Alexis de Tocqueville and Nathaniel Hawthorne to Angela Davis and Philip K. Dick--we will consider how crime and punishment reflects and reinforces the nature  operation  and meaning of power in the United States"
"1144","008345","Music and Power","Andrea L. Mazzariello","WRI 135","","","See the Princeton Writing Program website."
"1144","011178","Sedimentology","Adam C. Maloof","GEO 370 ENV 370 CEE 370","STL","MAT 104  PHY 103  CHM 201 or equivalent..","This course presents a treatment of the physical and chemical processes that shape Earth's surface  such as solar radiation  deformation of the solid Earth  and the flow of water (vapor  liquid  and solid) under the influence of gravity. In particular the generation  transport  and preservation of sediment in response to these processes is studied in order to better read stories of Earth history in the geologic record and to better understand processes involved in modern and ancient environmental change."
"1144","009088","Political Economy Workshop","Matias Iaryczower John B. Londregan Thomas Romer","ECO 581","","","Seminar led by different guest professors each week to discuss their current research in the field of Political Economy. Third and fourth year graduate students are expected to attend; first and second year graduate students and faculty members are invited to attend."
"1144","003151","Studies in German Language and Style: Contemporary Society  Politics  and Culture","Michael J. Saman","GER 208","","GER 107 or equivalent.","The course offers an introduction to post-1945 German culture  society  and politics through a number of historical documents  literary works  and films. Topics include: the aftermath of WWII (Stunde Null); denazification; the founding of both German Republics; the economic miracle (Wirtschaftswunder); the legacy of National Socialism; attempts to define a new Germany; the student revolts; pop culture; reunification; and Germany's new role in Europe. Through the close study of the assigned material  this course aims at advancing the students' competence in both oral and written German."
"1144","003937","Readings in Classical Japanese","Keiko Ono","JPN 404","","JPN 403 or Permission of Instructor..","Selections from outstanding works of Classical Japanese prose and verse from Nara to early Showa period  particularly in the genres of history  philosophy  and poetry."
"1144","012565","Comparative Ethnicity  Nationalism and Race II: Race in the Americas (Half-Term)","Edward E. Telles","SOC 583","","","This is the second mini in a two-mini sequence designed especially for students who are interested in comparative Ethnicity  race and nationalism (or CERN). The first mini will be taught by Andreas Wimmer in the first half of the spring semester and students are encouraged to take both minis together. The course seeks to understand some basic literature on race and ethnicity  which has been mostly based on the U.S. case."
"1144","010967","Science and Technology of Nuclear Energy: Fission and Fusion","Robert J. Goldston","AST 309 MAE 309 PHY 309 ENE 309","","PHY 101-102 or 103-104 or 107-109  MAT 201 or 203  or EGR 191-194. CBE 246  CHM 306  MAE 221  PHY 301 prior or concurrent  or permission of instructor..","Concern about climate change has driven some to support the growth of nuclear fission power. The events at Fukushima Daichi and the fear of nuclear terrorism have driven others away. New experiments in fusion energy are moving towards the realization of an alternative approach to nuclear power  with fewer dangers but not yet commercializable. In this course we will study the science and technology of both fission and fusion. You will gain a good physical understanding of how both approaches work  including their benefits and risks  through applying and expanding your scientific and mathematical skills."
"1144","003080","Biogeochemical Cycles in Earth History - Isotope Geochemistry of the Biologically Important Elements","Daniel M. Sigman","GEO 535","","","Examines the use of stable isotope measurements to reconstruct important biogeochemical and environmental processes  today and over geologic time. Following a review of fundamentals and terminology  application of the isotope systems of carbon  oxygen  nitrogen  sulfur  and other elements will be investigated. Introductory lectures by the instructor and student presentations based on readings from the scientific literature."
"1144","006669","Studies in Spanish Language and Style","Mariana Bono","SPA 207","","SPA 107 or SPA 108. Also open to students who have completed their Spanish language requirement through the Department's placement test or an AP 5/SP SAT ST 760 score..","An advanced language course  its main goal is to increase students' fluency and accuracy in oral and written Spanish  and to acquaint them with the context in which cultural values and meanings are produced. To that end  students will engage in the analysis and discussion of texts  films  articles  songs and images about Buenos Aires and Madrid."
"1144","012643","Desire and Detachment: Japanese Literature  700-1700","Brian R. Steininger","EAS 219","LA","","This course provides an introduction to the Japanese literary tradition  with a focus on narratives of passion and renunciation. Love poems are found among the earliest Japanese writings  but they stand side-by-side with Buddhist-influenced works that stress the suffering inherent in emotional attachment. We will trace this binary of longing and denial through early folksongs  palace gossip  pious sermons  and ghostly pantomimes  against the changing backdrop of Japan's social and intellectual history. No knowledge of Japanese required."
"1144","003409","England from the Wars of the Roses to the Glorious Revolution","Eleanor K. Hubbard","HIS 368","HA","PDF option is not available to History concentrators..","The two centuries between the Wars of the Roses and the Glorious Revolution saw the end of the feudal order  astonishing revolutions in church and state  a literary renaissance  two ruling queens and one executed king in a deeply patriarchal and hierarchical society  civil wars  the beginnings of the British empire  and the emergence of a recognizably modern society of newspapers  scientific experiments  and political parties. These extraordinary developments were  however  far from being natural or predetermined. This course will explore how such dramatic transformations took place in a society seemingly resistant to change."
"1144","011322","Tibetan Buddhism","Jonathan C. Gold","REL 227","EM","","This course is a survey of the Buddhist traditions of Tibet  focusing on the doctrines and practices associated with the main schools of tantric ritual and meditation. Topics covered will include: the origins of the distinct forms of Buddhism in Tibet; Buddhist responses to historical challenges; the special relationship between politics and religion in Tibet; the role of Tibetan Buddhist scholars and scholasticism; Tibet through the lenses of the Chinese  and the West; and Tibetan Buddhist art."
"1144","004505","Points of Focus in 20th-Century Music","Gabriel Crouch Daniel L. Trueman Dmitri Tymoczko","MUS 537","","","We will compose music for small unaccompanied vocal ensemble  to be workshopped by Gallicantus in the spring and performed at a fall PSK concert. We will explore the mysterious vocal repertoire of the period 1550-1650 from a composer's perspective focusing less on correctness and more on what this music can mean for us today. We will also look at applicable contemporary repertoire. We will explore some of Dmitri's obsessive-compulsive theory work about this music  focusing on the deep logic of voice leading  the origins of functional tonality  and the strange connections between the 16th-century and contemporary rock."
"1144","003346","Approaches to American History","Kevin M. Kruse Wendy Warren","HIS 280","HA","First priority is given to Sophomores..","An intensive introduction for history concentrators  particularly those who plan to take their independent work seriously. Students will immerse themselves in documents of three events: the Little Rock school desegregation crisis of the 1950s; Native American policies and the Dawes Act of 1887; and the Salem witch trials of 1692-1693. Interpretation of documents  framing of historical arguments  and construction of historical explanations will be stressed. Lectures introduce a basic vocabulary of analysis."
"1144","008005","Regression and Applied Time Series","Marc Hallin","ORF 405","","ORF 245 and MAT 202.","Regression: linear  nonlinear  nonparametric. Quantile regression. Time series: classical linear models  univariate and multivariate; elements of spectral analysis; stochastic volatility models (ARCH  GARCH  ....); dynamic factor models"
"1144","006821","Econometrics and Public Policy (Advanced)","Franco Peracchi","WWS 508","","Non WWS Graduate students should contact the instructor directly for enrollment..","Discusses the main tools of econometric analysis  and the way in which they are applied to a range of problems in social science. Emphasis is on using techniques  and on understanding and critically assessing others' use of them. There is a great deal of practical work on the computer using a range of data from around the world. Topics include regression analysis  with a focus on regression as a tool for analyzing non-experimental data  discrete choice  and an introduction to time-series analysis. There are applications from macroeconomics  policy evaluation  and economic development. Prerequisite: grounding in topics covered in 507c."
"1144","012654","Agriculture and Food Security","Eileen Zerba","ENV 342","","","This course provides an understanding of the complex and challenging public health issue of food security in a world where one billion people are under-nourished  while another billion are overweight. Topics explore the connections among diet  the current food and food animal production systems  the environment and public health  considering factors such as economics  population and equity. Lectures  discussions and case studies will examine these complex relationships and alternative approaches to achieving both local and global food security and the important role public health can play."
"1144","012571","The Ethics of Reading V: Criminal Law and Criminal Literature","Peter P. Brooks","CHV 579 COM 579 ENG 579","","","The seminar  the fifth in a series under the rubric the \"Ethics of Reading \" will inquire into the reading and interpretation of major documents from criminal justice in relation to literary texts and films that speak to similar questions. The course looks at stories in the law and about the law: court cases that turn on competing versions of a story  and how narrative \"conviction\" comes about  as well as fictional and non-fiction accounts of mystery  crime  investigation  and detection. The seminar introduces students to some issues in criminal law and procedure as well as to the analysis of narrative."
