termid,courseid,title,prof_string,all_listings_string,area,prereqs,descrip
"1154","002333","Mechanical Design","Daniel M. Nosenchuck","MAE 322","","MAE 321 or permission of instructor.","This course builds on the technical foundations established in MAE 321  and extends the scope to include a range of advanced mechanism design. Students  working in teams  will be challenged to design and fabricate a robotic system that will draw upon multidisciplinary engineering elements. The robot will be used to facilitate common daily tasks. The selected tasks vary each year. CAD  CAE  and CAM will be utilized in the design/simulation/prototype process. Labs are designed to reinforce and expand CAD and CAE skills. A final public competition will be held among the design teams. Judges from relevant industries will be present."
"1154","009501","Tokyo as a Literary Topos","Atsuko Ueda","EAS 319 COM 396","LA","","In this course  we will examine the varying representations of Tokyo thematized in literary texts written since the alleged beginning of modern Japan. We will pay attention to the transforming metropolis  its repeated destruction and reconstruction  its changing roles in the lives of the people living within and without Tokyo. We will see how Tokyo at once becomes a site of nostalgia and suffering  desire and struggle. Our inquiries will also extend themselves to differing social status and gender roles in the city."
"1154","008821","Introduction to Cognitive Neuroscience","Yael Niv","NEU 259 PSY 259","STL","NEU/PSY 258 or permission of instructor.","An introduction to cognitive brain functions  including higher perceptual functions  attention  language  memory  learning and decision making and executive functions of the frontal lobe. Major neuropsychological syndromes (e.g.  agnosia  amnesia) will be discussed. Labs will involve hands-on experience with behavioral experiments  fMRI  EEG and computational modeling  including design of the experiment  analysis etc."
"1154","011261","Foodways: Biocultural Aspects of Human Diet","Alan E. Mann","ANT 362","SA","","Foodways is a biocultural exploration of human food consumption. Readings and discussions will focus on both the biological and socio-cultural aspects of what humans eat and the ways human cultures conceptualize food and its consumption. Topics include the nutritional needs of humans  the differences between diet and cuisine  which foods taste good and why some foods taste disgusting  the evolution of human diet  how cultures define what is and what is not food  the symbolism associated with various kinds of food  and how cultures distinguish foods that are suitable for some members of the society and not others."
"1154","001390","Macroeconomics: A Mathematical Approach","Benjamin Moll","ECO 311","SA","ECO 100 and ECO 101 and MAT 200 or MAT 201..","This course examines the determinants of long-run economic growth  short-run business cycle fluctuations  and the conduct of monetary and fiscal policy. The first part of the course develops a framework for the analysis of households' consumption and savings behavior and firms' production decisions  and uses that to analyze long-run growth and financial crises. The second part of the course extends that analysis to examine business cycle fluctuations  including inflation  unemployment. Current issues in macroeconomic and financial policy are discussed throughout."
"1154","003068","Geomicrobiology","Tullis C. Onstott","GEO 523 CEE 572","","Undergraduates who have taken GEO 331 or GEO 417/428 or who can convince the instructor that they have adequate geochemical and microbiological training are welcome..","High throughput sequencing has transformed environmental microbiology  but dealing with the massive datasets is daunting. This course familiarizes students with the approaches used in assembly and annotation of metagenomes  single-cell genomes and metatranscriptomes  metaproteomes and how to utilize the processed data to address phylogenetic and functional diversity in the environment. The course uses a combination of lectures  readings drawn from the literature  and hands-on processing of genomic datasets using MG RAST  IMG  MetaVelvet  MetaIDBA  MOTHUR  MEGAN etc. among others"
"1154","001125","Problems in Greek Literature - Ancient Prose Fiction","Froma I. Zeitlin","CLA 514 COM 524","","","A survey of Greek prose fiction with the aim of exploring the structures  techniques  themes  influences  and preoccupations of the ancient novel/romance in its cultural and historical contexts. Attention to theories of the genre and its development in the expanded borders of the Greek world from the Hellenistic period to late antiquity. We will focus primarily on Chariton  Achilles Tatius  Longus  and Heliodorus  with attention  if interest warrants it to the Roman examples of Petronius and Apuleius. Appropriate secondary readings  including Bakhtin  Foucault  Goldhill  Konstan  Whitmarsh  Morales  Morgan."
"1154","012122","Policy Research Seminar","Barbara C. Buckinx|Charles M. Cameron|Miguel A. Centeno|Johannes A. Haushofer|Alison E. Isenberg|Meg Jacobs|Stephen Kotkin|Markus Prior","WWS 404","SA","Assignment to these seminars is by a separate application process through the department..","The junior policy research seminar serves to introduce departmental majors to the tools  methods  and interpretations employed in policy research and writing. Students may choose from a range of topics."
"1154","011659","Topics in Theory and Practice of Anthropology: (Half-Term) - Evidential Regimes in Development Theory","Carolyn M. Rouse","ANT 522","","","This six-week  graduate seminar questions the evidence used to make claims about how to make the world a better place. In particular this course weighs the anthropological evidence about culture and experience against the claims made by development experts about social progress. Do states need experts to manage development? Or are humans innately capable of effectively managing their own destinies without expert knowledge? Discussions will also focus on the role of power and authority in shaping people's expectations for the future."
"1154","009076","Epidemiology","C. Jessica E. Metcalf","WWS 598 POP 508","","This is a required course for graduate students in the Health and Health Policy certificate program..","Course covers the basic concepts and methods of epidemiology and demonstrates how these can be applied to improve population health and reduce health inequities. Topics include: measuring the health of the population  understanding the causes of poor health  developing interventions for improving health  translating evidence into practice  and evaluating the impact of policies and programs. Key epidemiological concepts such as association  bias and confounding are covered  as well as the main epidemiological study designs."
"1154","013049","Making Gender: Bodies  Meanings  Voices","Rena S. Lederman","ANT 209 GSS 209","SA","This course is designed to serve the needs of both anthropology majors and students with no prior anthropology experience. Majors will encounter approaches and topical themes to complement and enhance their Independent Work; first- and second-year students and other non-anthropology majors will get a concrete sense of the kinds of questions anthropologists ask and how they go about answering them. Through systematic journal-writing  everyone will hone observational skills and explore the mutual implications of everyday experience and academic knowledge..","How do gendered and sexual identities  relationships  and meanings differ and how are they similar across cultural and historical contexts? This course illustrates the uses of fieldwork and other anthropological methods in answering questions about the universality or particularity of gendered experience. We draw on theories about human nature  cultural meaning  and linguistic and social structures  power  and agency to understand representations of maleness  femaleness  and other sexed/gendered distinctions  to explore how such representations are made and remade  and to relate them to other kinds of social difference and inequality."
"1154","004870","Intermediate Persian II","Amineh Mahallati","PER 107","","PER 105 or Permission Of Instructor..","The emphasis is on reading modern and classical prose  and writing modern prose. Classes are conducted mostly in Persian. Advanced grammar drills and translation exercises."
"1154","012649","Latino History","Rosina A. Lozano","HIS 306 LAO 306","HA","","The course follows the major themes surrounding the history of Latinos in the United States  enabling an understanding of how Latinos became a group. It seeks to explain the historical origins of the continuing debates over land ownership  assimilation expectations  discrimination  immigration regulation  intergroup differences  and labor disputes. The course looks transnationally at Latin America's history to explain shifts in public opinion and domestic policies in the US. While the course examines the impact of Latinos in many regions of the country  it will particularly focus on those in the Southwest -- largely Mexican Americans."
"1154","013039","Emerging Micro and Nano-Engineered Technologies","Janine K. Nunes","FRS 136","STN","","See website"
"1154","001542","Ecology and Epidemiology of Parasites and Infectious Diseases","Andrew P. Dobson","EEB 328","STL","EEB 321 and enrollment in the EEB Spring semester in tropical biology taught in Panama..","An introduction to the biology of viruses  bacteria  fungi  protozoa  worms  arthropods  and parasitic plants. The major emphasis will be on the parasites of animals and plants  with further study of the epidemiology of infectious diseases in human populations. Studies of AIDS  anthrax  and worms  and their role in human history will be complemented by ecological and evolutionary studies of fig wasps  measles  myxomatosis  and communities of parasitic helminths. The course combines lectures with daily field laboratories to explore the dynamics and abundance of parasite in a variety of host species in the Panama Canal zone."
"1154","011943","Chemical Biology II","Tom Muir|Mohammad R. Seyedsayamdost","CHM 541 QCB 541","","","The course provides an in depth treatment of protein chemistry and natural products biosynthesis. Topics include; amino acid  peptide and protein chemistry; protein engineering; the logic and enzymology of natural product biosynthesis with a focus on non-ribosomal peptide synthesis and polyketide synthesis."
"1154","002854","Advanced French","Murielle M. Perrier ","FRE 108","","Placement through the University's Placement Test  completion of FRE 105  or permission of the Director of French Language Program..","FRE 108 is an intermediate advanced course  with a brand new syllabus. We'll take you on a journey through various periods of French history and culture and offer an opportunity to reflect on important questions at the center of controversial debates: national identity  immigration  relationships with the Francophone world and former colonies  the role of the State in the shaping of the nation  etc. We have selected a variety of authentic materials (films  videos  music  newspapers articles and literary texts) and carefully incorporated them into our curriculum so you'll develop your ability to communicate in French."
"1154","003436","Junior Seminars","James A. Dun","HIS 400","HA","","A special section of HIS 400 for sophomores intending to major in History and who intend to spend Junior year fall term or the year abroad. Normally required of all juniors in the fall term  the seminar serves to introduce majors to the tools  methods and interpretations employed in historical research and writing. This seminar will concentrate on so-called \"losers\" in history--people without power  whose stories are therefore difficult to tell. The setting will be the Atlantic world between the 1760s and 1820s."
"1154","011097","Global Air Pollution","Mark A. Zondlo","CEE 311 CHM 311 GEO 311 ENE 311","","CEE 303 or CHM 303/304 or Instructor's Permission.","Students will study the chemical and physical processes involved in the sources  transformation  transport  and sinks of air pollutants on local to global scales. Societal problems such as photochemical smog  particulate matter  greenhouse gases  and stratospheric ozone depletion will be investigated using fundamental concepts in chemistry  physics  and engineering. For the class project  students will select a trace gas species or family of gases and analyze recent field and remote sensing data based upon material covered in the course. Environments to be studied include very clean  remote portions of the globe to urban air quality."
"1154","010002","An Introduction to Engineering","Jay B. Benziger|Michael G. Littman|Stephen A. Lyon|Paul R. Prucnal","EGR 194","","","This course offers an introduction to the various disciplines of engineering. It is a project-based sequence (Energy Conversion and the Environment  Robotic Remote Sensing  and Wireless Image & Video Transmission) that covers engineering disciplines and their relationship to the principles of physics and mathematics."
"1154","003304","Intermediate Hebrew II","Anna Grinfeld","HEB 107","","HEB 105 or equivalent.","This course is designed for students who have completed elementary modern Hebrew language courses  and aims at further developing their reading  writing  speaking and aural comprehension skills. Emphasis will be placed on grammar and syntax  on conversational skills  and on creative writing. By the end of the spring term  students will achieve mastery of the Hebrew verb patterns  and proficiency in constructing complex sentences  and will be able to read and analyze literary works  discuss various media contents  write essays and make presentations."
"1154","009202","Migration  Diaspora  and Identity","Nimisha Barton","WRI 181","","","See the Princeton Writing Program website."
"1154","008376","Preserving the Past","Emma K. Ljung","WRI 147","","","See the Princeton Writing Program website."
"1154","012040","Music and Lyrics: Italy in the Eyes of its Pop Singers","Simone Marchesi","ITA 225","LA","Prequisite: ITA 107 or permission of instructor. This course is taught in Italian. The course accomodates students who have just completed the language requirement sequence or come from the summer intensive course in Macerata..","This course is designed to introduce students to the rich tradition of Italian songwriters active between the 1960's and the present. Working at the crossroads of American influences and the tradition of Italian political songs  the cantautori merge popular appeal and literary sophistication. For at least three generations  their songs have provided an engaged soundtrack to Italy's turbulent social  political and cultural transformations in the post-WWII years. As lyrics on the page  as music to be listened to  and as performances recorded in video  Italian canzoni d'autore are part of the Italian identity today."
"1154","001436","Microeconomic Theory II","Roland J. Benabou|Sylvain Chassang","ECO 502","","","This course is the second term of a 2 term sequence in Microeconomics."
"1154","008344","Talking Politics","Brendan J. Wright","WRI 134","","","See the Princeton Writing Program website."
"1154","001455","Corporate Finance","Maryam Farboodi|Stephan Luck|Atif R. Mian","ECO 526 FIN 526","","","Introduction to corporate finance covering theories and empirical evidence about principal-agent models of firm managerial structure  takeover bids  capital structure  corporate governance; regulation of financial markets; financial markets and institutions with a focus on asymmetric information  transaction costs  or both; dynamic models of market making; and portfolio manager performance evaluation. Pre-requisite: ECO 525."
"1154","007975","Design of Large-Scale Structures: Buildings","Richard B. Garlock","CEE 511","","","This course will focus on the structural design of buildings and is open to students of engineering and of architecture who meet the prerequisites. The course will culminate in a major building design project incorporating knowledge and skills acquired in earlier course work. Structural design is considered from concept development to the completion of detailed design while incorporating appropriate engineering standards and multiple realistic constraints."
"1154","002848","Intensive Intermediate and Advanced French","Rachel C. Hart","FRE 102","","FRE 101 and Permission of Instructor..","FRE 102-7 is an intensive double course designed to help students develop an active command of the language. Focus will be on reading and listening comprehension  oral proficiency  grammatical accuracy  and the development of reading and writing skills. A solid grammatical basis and awareness of the idiomatic usage of the language will be emphasized. Students will be introduced to various Francophone cultures through readings  videos and films."
"1154","000904","Molecular Basis of Cancer","Yibin Kang|Zhuo Li","MOL 523","","","We will explore the molecular events leading to the onset and progression of human cancer. We will review the central genetic and biochemical elements that make up the cell cycle  followed by a survey of the signal transduction pathways and checkpoints that regulate it. We will discuss oncogenes  tumor suppressor and mutator genes that act in these pathways and review the role of viral oncogenes and their action on cells. We will investigate the role of cancer stem cells and the interaction between tumor and the host environment. We will explore specific clinical case studies in light of the molecular events underlying different cancers."
"1154","012329","Metabolic Engineering","Mark P. Brynildsen","CBE 567","","","Introduction to the engineering of metabolism. The objective of this course is to introduce students to current techniques and challenges within the field of metabolic engineering. Specific topics range from applications for energy and the environment to human health. The course also includes lectures from industrial speakers  a mock NSF panel review of research proposals  and debates structured as reviewers discussing the appropriateness of manuscripts for publication."
"1154","000988","Organic Chemistry II: Foundations of Chemical Reactivity and Synthesis","Henry L. Gingrich|Erik J. Sorensen","CHM 304","STL","Prerequisite: CHM 301 or CHM 303.","This course begins by discussing the chemical consequences of conjugation and the Diels-Alder reaction. After a coverage of aromaticity and the chemistry of benzene  we then move into the heart of the course: the nature and reactivity of the carbonyl group  a subject that is central to both mainstream organic chemistry and biochemistry. Throughout this course  an effort will be made to demystify the art of chemical synthesis. This course is appropriate for chemistry majors  premedical students  and other students with an interest in organic chemistry and its central position in the life sciences."
"1154","010699","Religion and Culture Workshop","Elaine H. Pagels","REL 522","","REL 521.","A weekly  year-long workshop devoted to the critical discussion of research in progress in the ethnographic  historical  and normative study of religion and culture. Designed for dissertation writers receiving fellowships from the Center for the Study of Religion and post-doctoral fellows. Note: REL 521 (fall) and REL 522 (spring) constitute this year-long workshop. In order to receive credit and/or a grade  students must take the course both semesters."
"1154","008025","Introduction to Movement and Dance","Aynsley L. Vandenbroucke","DAN 209","LA","","Designed for people with little or no previous training in dance  the class will be a mixture of movement techniques  improvisation  choreography  observing  writing  and discussing. Students will investigate their own movement patterns and delve into many facets of dance and the cultural questions surrounding it. We will explore the role of dancer  choreographer  audience member  and critic in relation to such topics as aesthetic questions  politics  identity  religion  and complex views of the human body."
"1154","013042","The Politics of Seeing: The Films of the French New Wave","Natasha C. Lee","FRS 148","LA","","See website"
"1154","013106","Energy and Health: From Exhausted Bodies to Energy Crises","Bharat J. Venkat","GHP 405 ANT 481","SA","","In this course  we will consider how the production and consumption of energy are linked to questions of health. We will examine how philosophers  public health scholars  filmmakers  anthropologists  historians and even novelists have thought about energy. This class will treat energy as a broad concept  ranging from the metabolic productions of the body to the carbon fixations of democracy. We will also examine what energy sustainability might mean in the face of repeated infrastructure failure and the concurrent loss of life. Finally  we will look to the past and present of nuclear energy as a course of hope and a looming threat."
"1154","011577","The History of American Capitalism","Jonathan I. Levy","HIS 379","HA","No prior course work in economics is either required or assumed..","This course offers a broad overview of American capitalism from colonial times up to the present. It introduces students to the economic transformation of America from a rural colonial outpost of the British Empire to the largest industrially developed economic power in the world. The course will consider the political  social  geographical  legal  moral  environmental  technological  and cultural dimensions of economic life--all together attempting to provide a total picture of the historical characteristics and dynamics of American capitalism."
"1154","001197","Characterization of Materials","Nan Yao","MSE 505","","","A multidisciplinary course offering a practical introduction to techniques of imaging structure and compositional analysis of advanced materials. Focus on principles and applications of various characterization methods. Covered topics include AFM  SEM  TEM  XRD  EDX/WDX  EELS  Raman  Ellipsometry  Confocal Microscopy  sample preparation and image processing  etc. Hands-on experience is emphasized."
"1154","002663","Topics in Poetry - Contemporary Poetry","Joshua I. Kotin","ENG 405","LA","","This seminar focuses exclusively on books of poetry published in 2014 and 2015. We will read work by established and emerging poets  and attend poetry readings in Princeton (and possibly New York and Philadelphia). Poets will also visit the class to discuss their work and/or the work of writers they admire. Students will write reviews  rather than essays  and  in the process  learn about (and contribute to) the institutions that support and promote contemporary writing."
"1154","008308","Fundamentals of the Geosciences","Tullis C. Onstott","GEO 505","","","This course cover fundamental papers on the Geosciences of Iceland. Topics include deep mantle plumes and spreading  basaltic volcanism  volcanic aerosols  seismicity  geothermal power  microbial ecology of hot springs  glacial geology  and the impact of global warming on Arctic permafrost stability and greenhouse gas release. Weekly meetings include presentations on these topics among others by students as preparation for a 10 day field trip to Iceland during the summer. Participation in the field trip includes student on site presentations."
"1154","008107","Portfolio Theory and Asset Management","Jialin Yu","FIN 515","","FIN 501 and FIN 522..","Covers a number of advanced topics related to asset management and asset pricing. Topics include mean-variance analysis  CAPM  APT  market efficiency  delegated money management  stock return predictability  bubbles and crashes  social interaction and investor behavior  security analysts and investor relations  and mutual fund performance and organization."
"1154","012300","Screenwriting for a Global Audience","Christina Lazaridi","CWR 451 VIS 451","LA","By application only (no pre-requisites).","How can screenwriters prepare for the evolving challenges of our global media world? What types of content  as well as form  will emerging technologies make possible? Do fields like neuroscience help us understand the universal principals behind screenwriting and do tech advances that alter the distance between audience and creator  man and machine  also influence content of our stories? This class will use fairytales  films  games and new media to illustrate universal script principles while creating a rich interdisciplinary lens to explore the innovative intersection of narrative screenwriting  science and technology."
"1154","011579","Race  Drugs  and Drug Policy in America","Keith A. Wailoo","HIS 393 AAS 364 WWS 389","HA","","From \"Chinese opium\" to Oxycontin  and from cocaine and \"crack\" to BiDil  drug controversies reflect enduring debates about the role of medicine  the law  the policing of ethnic identity  and racial difference. This course explores the history of controversial substances (prescription medicines  over-the-counter products  black market substances  psychoactive drugs)  and how  from cigarettes to alcohol and opium  they become vehicles for heated debates over immigration  identity  cultural and biological difference  criminal character  the line between legality and illegality  and the boundaries of the normal and the pathological."
"1154","013073","What is the Euro Crisis Really About? Political and Economic Perspectives","Anne-Laure Delatte","ECO 373","SA","ECO 100 and ECO 101 required.","European countries have faced sequential crisis episodes since 2008 and the euro area is now one of the few areas where the economy has not yet recovered. How have fiscal imbalances in Greece which weighs less than 5% of the Eurozone GDP put all the system at risk? Can the Economic Monetary Union (EMU) be completed? Or has the EMU come to its final limit and will soon disintegrate? This course will combine basic international macroeconomic theory and political science literature on the European integration to address these questions."
"1154","004409","Tonal Syntax","Daniel L. Trueman","MUS 206","LA","MUS 205 or Permission of Instructor..","MUS 206 begins by making relevant connections between the modal counterpoint of the 16th century (studied in MUS 205) and tonality as it evolved in the 18th century. Fundamental tonal concepts will then be explored in later music including Chopin and Brahms."
"1154","009541","Topics in Science  Technology and Environmental Policy - Energy Policy and Energy Technologies","Fabian Wagner","WWS 586 ENE 588","","","Energy is central to addressing major challenges of the 21st century. This course reviews and analyzes national and international energy policies and policy options in view of : (a) available and emerging technologies  (b) environmental challenges  (c) economic and political constraints. Students will encounter a variety of policy assessment methods and tools  and apply them in the context the following thematic clusters: fossil fuel resources ; energy efficiency ; distributed energy and renewables ; transportation and mobility ; nuclear energy ; R & D  subsidies and diffusion."
"1154","000334","Architecture Design Studio","Alejandro Zaera-Polo","ARC 506","","Two vertical studios are required for all M.Arch. students. Three-year M.Arch. students are required to complete Digital Media Workshops before entering the Vertical Studio sequence..","Vertical Design Studios examine architecture as cultural production  taking into account its capacity to structure both physical environments and social organizations. Projects include a broad range of project types  including individual buildings  urban districts and landscapes."
"1154","002500","Photonics and Light Wave Communications","Paul R. Prucnal","ELE 454","","","This course provides a working knowledge of the components comprising fiber-optic networks  which form the backbone of today's communication networks  including the global internet  4G wireless  home access (e.g.  FiOS)  and data center networks. The operation of lasers  fiber optics and optical routers will be discussed  as will current applications such as fiber to the home  the broadband wireless-optical interface  all-optical switching  signal processing and computing  and security in fibers. The course provides hands-on lab experience with fiber measurements and splicing  and frequent visits to the fiber optics lab and demonstrations."
"1154","012668","Graphic Design: Typography","David W. Reinfurt","VIS 215 CWR 215","LA","","This studio course introduces students to graphic design with a particular emphasis on typography. Students learn typographic history through lectures that highlight major shifts in print technologies and through their engagement in studio design projects. Class readings provide the raw material for hot metal typesetting in the letterpress print shop  photo-typesetting in the mechanical paste-up studio  and state of the art typesetting and design software in the digital computer lab. Overall  the workshop synthesizes hands-on graphic design skills with aesthetic awareness and a critical vocabulary."
"1154","002087","Senior Independent Work (B.S.E. candidates only)","Adam Finkelstein|Arvind Narayanan","COS 498","","Open to qualified juniors if they have already taken COS 398. BSE candidates only..","Provides an opportunity for a student to concentrate on a \"state-of-the-art\" project in computer science. Topics may be selected from suggestions by faculty members or proposed by the student. The final choice must be approved by the faculty advisor."
"1154","009974","Latin: An Intensive Introduction","Yelena Baraz","LAT 103","","","This is an intensive introduction to the Latin language: LAT 103 covers the material of LAT 101-102 in a shorter time through increased class time. Students completing the course will be prepared to take LAT 105."
"1154","010701","Topics in Economics - House of Debt: Understanding Macro & Financial Policy","Atif R. Mian","WWS 582","","","Why do severe recessions happen? Could we have prevented the Great Recession and its consequences? And what actions are needed to prevent such crises going forward? We undertake an empirical exploration of these questions in this course and debate the various macro and financial policy questions that arise. Our discussions will be strictly disciplined by data and evidence. The course will analyze the role of debt in generating the Great Recession and the Great Depression  as well as the current economic malaise in Europe. The course is built around the new book  `House of Debt' by Mian and Sufi."
"1154","003203","Topics in 20th-Century Literature - The Future: A 20th Century Problem","Sarah M. Pourciau","GER 516","","","Modern  German-language literature  from the turn of the century through the 1970's  has been shaped by the problem of how to think and write the future tense. The end of the 19th century coincides  in the German-speaking world  with the end of a teleological approach to time that views history as a journey toward future fulfillment. The question of how to affirm a tempus that need bear no meaningful relationship to the will--and thus also the question of whether purposeful change can still be legitimately narrated or staged--determines technical innovations from Hugo von Hofmannsthal to Thomas Bernhard."
"1154","008013","Directed Research II","Ronnie Sircar","ORF 510","","","Under the direction of a faculty member  each student carries out research and presents the results. Directed Research II has to be taken before the General Exam."
"1154","001191","Materials Science and Engineering","Winston O. Soboyejo","MSE 301","","Calculus  physics  and chemistry. Course will expect some level of organic chemistry; students to carry out some basic derivation of equations. Freshmen should speak with course instructor for approval to enroll..","An introduction to the structure and properties of important current and future materials  including metals  ceramics  semiconductors  polymers and composites. Emphasis will be placed on the phase behavior  processing of materials  and how the structure of these materials affect their physical  mechanical  electrical and thermal properties."
"1154","001801","Advanced Heat and Mass Transfer","Clifford P. Brangwynne","CBE 505","","","A survey of modeling and solutions methods for processes involving heat and mass transfer. Topics will include convective and diffusive transport  conservation equations  scaling principles and approximation techniques  forced convection  multi-component energy and mass transfer as well as buoyancy and turbulent driven transport."
"1154","001264","Early Modern Japan","Federico Marcon","EAS 321 HIS 321","HA","","This course provides an introduction to the history and culture of Japan in the seventeenth through the late nineteenth centuries. This was the age of samurai rule  in which many elements of modern Japanese culture took familiar form. It was also the time when the roots of Japan's emergence as a modern state were laid."
"1154","012635","Peacemaking","William L. Nash","WWS 313 POL 468","SA","","This seminar will assess the history  objectives  and effectiveness of international peace operations including peacemaking  peacekeeping  peace enforcement  and peacebuilding efforts. Informed by current and recent operations in places such as the Balkans  Africa  and the Middle East  the class will assess progress by the international community in its ability to respond effectively to the political  economic  and social transitions in post-conflict societies. The seminar will also study the development of U.S. policy toward peace operations."
"1154","004905","The Philosophy of Kant","Desmond P. Hogan","PHI 304","EC","At least one Philosophy course..","An examination of Kant's ethical doctrines."
"1154","001209","Creative Writing (Literary Translation)","Idra R. Novey","CWR 206","LA","This class is open to any student with fluency in a language in addition to English  by application only. Students apply with either 3-4 pages of original literary translation  or a paragraph explaining their interest in the course. See the Creative Writing Program webpage for application information..","Practice in the translation of literary works from another language into English supplemented by the reading and analysis of standard works. Criticism by professionals and talented peers encourages the student's growth as both creator and reader of literature. Students must be fluent in their chosen language."
"1154","013015","The Economics of Health Policy in Developing Countries","Jeffrey S. Hammer","WWS 407","SA","","Early death is arguably the worst manifestation of poverty in developing countries. Much of this premature death  and the low quality of life that goes with it  is avoidable with well conceived and executed public policy. Setting priorities for what government (and well-meaning outsiders) should do with very limited means requires hard choices-matters of life and death. The choices are limited both by the severe resource constraints in poor countries and constraints of and constraints of effective implementation of programs. This course focuses on how economic reasoning can help inform effective policy."
"1154","011410","Special Topics in Contemporary Practice - Body and Thought: Performance for Actors and Dancers","Tracy E. Bersley|Susan S. Marshall","DAN 304 THR 321","LA","Students must have completed at least one studio course in either dance or theatre. Freshmen and others who have not met this prerequisite may seek instructor's permission..","Beyond spoken text and physical action  is the all-important performance of a work. How something is done is as crucial as what is done. This course encourages you to push your limits and range as mover  dancer and/or actor. Exercises support the practice of clear intention  committed choice-making  embodied character  physical response and the ability to modulate the intensity of action and emotion. You will perform dance and theater repertory scenes and perform your own works that fully utilize your ability to join thought  experience and action. Readings and viewings on contemporary artists of dance/physical theater support studio work."
"1154","013088","The Psychology of Environmental Decision Making","Sander L. van der Linden","ENE 561 WWS 586","","Junior and Senior undergraduate students please contact Instructor with the appropriate form..","An introduction to the field of behavioral science and how it is used in practice to study and change how people make decisions about environmental problems. We explore how people psychologically understand and process environmental risks and how such perceptions influence behavioral decision-making. Students explore the social-psychological foundations of pro-environmental values  attitudes and norms and how to design public policy interventions to improve environmental decision-making. Public understanding of science and behavioral strategies for effective environmental science communication and engagement are also discussed."
"1154","011406","The Culture of Art Deco: Paris  1920-1939","Esther Roseli da Costa Azevedo Meyer","ART 457","LA","","This seminar covers the emergence of Art Deco in Paris between the wars and its connection to the visual arts  architecture  film  and fashion. We will analyze the ways in which its sophisticated forms and materials responded to new conditions of urban living  the mobility of modern life through speed and travel  the rise of the film industry as a mass medium  and the appearance of women as producers of decorative art. Special emphasis will be given to the multiple and conflicting concepts of the modern object in an age that both embraced and rejected mass production."
"1154","013131","Rethinking Truth and Objectivity in History","Marc Domingo Gygax","FRS 104","HA","","See website"
"1154","009945","Global Exchange in Art and Architecture","Serge M. Gruzinski|Thomas D. Kaufmann","ART 443 LAS 443","LA","","The course will explore the origins of the globalizing process in the field of European arts. It will insist upon the beginnings of the phenomenon in the sixteenth century using Europe  Asia and the Americas as laboratories to describe and investigate the circulation of art objects between Europe and the rest of the world  and their meanings. Linking past and present globalization  the course will study how images (Guadalupe  Virgem de Nazaré) are still powerful components of contemporary societies in the Western Hemisphere (Brazil  Mexico)."
"1154","004963","Special Topics in the History of Philosophy - Galen's Outline of Empiricism","Hendrik Lorenz|Benjamin C. Morison","PHI 515","","","We will be reading closely Galen¿s work `Outline of Empiricism¿  a work which survives only in Latin translation. The work deals with the movement in Ancient Medicine known as `Empiricism¿  and we will spend some time looking at this medical theory  comparing it to the other rival medical theories  namely Rationalism and Methodism. In addition  we will survey preceding ancient empiricist epistemologies  including Aristotle  the Stoics and Epicureans."
"1154","004159","Honors Linear Algebra","Peter C. Sarnak","MAT 217","QR","","A rigorous course in linear algebra with an emphasis on proof rather than applications. Topics include vector spaces  linear transformations  inner product spaces  determinants  eigenvalues  the Cayley-Hamilton theorem  Jordan form  the spectral theorem for normal transformations  bilinear and quadratic forms."
"1154","002445","Graduate Seminar in Mechanical & Aerospace Engineering","Edgar Y. Choueiri","MAE 598","","","A seminar of graduate students and staff presenting the results of their research and recent advances in flight  space  and surface transportation; fluid mechanics; energy conversion; propulsion; combustion; environmental studies; applied physics; and materials sciences. There is one seminar per week and participation at presentations by distinguished outside speakers."
"1154","000491","Intermediate Arabic II","Tarek F. Elsayed|Eva I. Slowinska","ARA 107","","ARA 105 or Permission Of Instructor..","Study of Arabic grammar and syntax  and use of the language in functional contexts. Reading of extra material from articles  newspapers  short stories. Discussions are held in the Arabic language to enhance the students' speaking skills."
"1154","003952","The Origins of Rome: Livy and Vergil","Melissa Haynes","LAT 108","","LAT 105 or Permission of Instructor..","We will read selections from Livy and Vergil  the masters of prose and poetry respectively in the period of Augustus. Our objectives are: to develop the ability to read Latin with greater ease and enjoyment; to improve sight-reading skills; to experience the artistry of Latin prose and poetry; and to examine some of the questions associated with the Romans' interpretation of their history."
"1154","002846","Beginner's French II","Vincent Chanethom |Meghan L. Gottschall|Whitney E. Krahn","FRE 102","","FRE 101 or Permission of Instructor. No credit is given for FRE 101 unless FRE 102 is successfully completed..","The main objective of this course is to enable you to achieve intermediate communication proficiency in French. All four skills: listening  speaking  reading and writing will be actively practiced in realistic communicative situations  through a variety of activities designed to help you strengthen newly acquired vocabulary and grammatical structures. You will learn to talk about events and people  construct narratives in French and develop reading and writing skills that will be a foundation for literacy in the target language. There is a wide use of authentic material from France and the Francophone world throughout the course."
"1154","009364","American Constitutional Development","Keith E. Whittington","POL 314","SA","","A survey of the development of American constitutionalism  considered historically as the product of legal  political and intellectual currents and crises. Coverage includes the Founding  the Marshall and Taney eras  the slavery crisis  the rise of corporate capitalism  the emergence of the modern state  the New Deal crisis  and new forms of rights and liberties. Topics include the growth of Supreme Court power  the Court's relation to the states and the other federal branches  and the influence on constitutional understandings of economic developments  reform movements  wars  party competition  and legal and political thought."
